id	product_type	google_product_category	link	title	description	image_link	price	condition	shipping_weight	upc	ean	jan	isbn	availability	brand	gtin	mpn	identifier_exists
129	Engineered Wood > By Brand > Kahrs > Kahrs Collections > World Naturals	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/world-naturals/kahrs-jarrah-sydney.html	Kahrs Jarrah Sydney 15mm Engineered Wood Floor	Kahrs Jarrah Sydney is a variable coloured deep red toned floor Citygraded with no knotsKahrs Jarrah Sydney Resandable: 2-3 times engineered floor 15mm 1 strip plank	http://www.woodfloorshop.co/images/source/kahrs-exotic/jarrah-sydney-r.500.jpg	66.30	new	0					in stock	Kahrs Flooring		153N15JH50KW  0	TRUE
132	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/supreme-collection/kahrs-beech-opaque.html	Kahrs Shine Beech Opaque 15mm High Gloss Lacquer	Kahrs Beech Opaque is a clean grade 1-strip 15mm and has a white semi-transparent stain. High gloss lacquer.	http://www.woodfloorshop.co/images/source/kahrs-beech/beech-opaque-r.500.jpg	96.90	new	0					in stock	Kahrs Flooring		151N8MBKW8KW240	TRUE
134	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/supreme-collection/kahrs-oak-fumoir-narrow.html	Kahrs Shine Oak Fumoir 15mm High Gloss Lacquer	"Kahrs Oak Fumoir is a clean 1-strip 15mm oak with a grey/brown tone and a lot of colour variation. High gloss lacquerWood speciesOakDesign1-stripRefining treatmentMicrobevelled 4-sided,Light smokedGradingCityInstallation methodFloating,Glue-downDetail descriptionCollectionShine CollectionRangeK&auml;hrs SupremeJointWoodloc&reg; 5SColour ChangeStained product, little colour change.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage151N3REKD8KW180High gloss lacquer1800 mm x 130 mm x 15 mm6 boards / 1.40 m&sup2; / 11 kg"	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-shine-oak-fumoir-r.500.jpg	96.90	new	0					in stock	Kahrs Flooring		151N3REKD8KW180 	TRUE
137	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Avanti	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-avanti/kahrs-oak-lecco-p137.html	Kahrs Oak Lecco 3 strip 13mm oiled wood floor	"Kahrs Oak Lecco 3 strip 13mm oiled wood floor with moderate colour variations and may contain minor knots.Wood speciesOakDesign3-stripRefining treatmentGradingInstallation methodFloating,Glue-downDetail descriptionCollectionTres CollectionRangeK&auml;hrs AvantiJointWoodloc&reg; 5SColour ChangeHardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage133NABEKF0KWOil2423 mm x 200 mm x 13 mm7 boards / 3.40 m&sup2; / 24.5 kgAvanti CollectionPopular wood species and gradings in matte, silk matte and glossy flooring. With a total thickness of half an inch, and a slightly thinner surface layer.Number of layers: 3Thickness: 13 mmSurface layer: 2 mmCore material: Pine/Spruce lamellaJoint: Woodloc&reg; 5SInstallation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableWarranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/avanti-oak-lecco-r.500.jpg	31.62	new	0					in stock	Kahrs Flooring		133NABEKF0KW	TRUE
379	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Avanti	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-avanti/kahrs-oak-lecco-3-strip-13mm-sat-lac-wood-floor.html	Kahrs Oak Lecco 3 strip 13mm sat lac wood floor	"Kahrs Oak Lecco 3 strip 13mm satin lacquer wood floorwith moderate colour variations and may contain minor knots.Wood speciesOakDesign3-stripRefining treatmentGradingInstallation methodFloating,Glue-downDetail descriptionCollectionTres CollectionRangeK&auml;hrs AvantiJointWoodloc&reg; 5SColour ChangeHardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage133NABEK50KWSatin lacquer2423 mm x 200 mm x 13 mm7 boards / 3.40 m&sup2; / 24.5 kgAvanti CollectionPopular wood species and gradings in matte, silk matte and glossy flooring. With a total thickness of half an inch, and a slightly thinner surface layer.Number of layers: 3Thickness: 13 mmSurface layer: 2 mmCore material: Pine/Spruce lamellaJoint: Woodloc&reg; 5SInstallation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableWarranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/avanti-oak-lecco-r.500.jpg	29.58	new	0					in stock	Kahrs Flooring		133NABEK50KW	TRUE
140	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Avanti	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-avanti/kahrs-oak-erve-p140.html	Kahrs Oak Erve 3 strip 13mm rustic oiled wood floor	"Kahrs Oak Erve 3 strip 13mm rustic grade natureoiled wood floor with colour variations and knots.Wood speciesOakDesign3-stripRefining treatmentGradingInstallation methodFloating,Glue-downDetail descriptionCollectionTres CollectionRangeK&auml;hrs AvantiJointWoodloc&reg; 5SColour ChangeHardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage133NCDEKF0KW 0Oil2423 mm x 200 mm x 13 mm7 boards / 3.40 m&sup2; / 24.5 kgAvanti CollectionPopular wood species and gradings in matte, silk matte and glossy flooring. With a total thickness of half an inch, and a slightly thinner surface layer.Number of layers: 3Thickness: 13 mmSurface layer: 2 mmCore material: Pine/Spruce lamellaJoint: Woodloc&reg; 5SInstallation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableWarranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/avanti-oak-erve-r.500.jpg	34.68	new	0					in stock	Kahrs Flooring		133NCDEKF0KW	TRUE
142	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Avanti	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-avanti/kahrs-ash-vaila.html	Kahrs Ash Vaila 3 strip wood floor Satin lacquer	"Ash Vaila Engineered 3 strip wood floor Satin lacquerwith colour variations and it may contain small knots.Kahrs Warranty Guarantee: 20 yearsWood speciesAshDesign3-stripSurface treatmentSatin lacquerArticle number133NACAK50KWCollectionTres CollectionRangeK&auml;hrs AvantiJointWoodloc&reg; 5SHardness (Brinell value)4.0Dimensions13 mm x 200 mm x 2423 mmPackage7 boards3.40 m&sup2;24.5 kgNumber of layers: 3Board thickness: 13 mmSurface layer: 2.5 mmCore material: Spruce/PineJoint system: Woodloc&reg; 5SInstallation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be sanded: 2-3 timesGuarantee: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-ash/Ash-Vaila-r.500.jpg	29.58	new	0					in stock	Kahrs Flooring		133NACAK50KW	TRUE
143	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Avanti	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-avanti/kahrs-maple-gotha.html	Kahrs Maple Gotha 3 strip 13mm sat lac wood floor 	"Maple Gotha Engineered 3 strip wood floor city clean grade SatinLacquerKahrs Warranty Guarantee: 20 yearsWood speciesMapleDesign3-stripSurface treatmentSatin lacquerArticle number133N18EL50KW0CollectionTres CollectionRangeK&auml;hrs AvantiJointWoodloc&reg; 5SHardness (Brinell value)4.0Dimensions13 mm x 200 mm x 2423 mmPackage7 boards3.40 m&sup2;24.5 kgNumber of layers: 3Board thickness: 13 mmSurface layer: 2.5 mmCore material: Spruce/PineJoint system: Woodloc&reg; 5SInstallation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be sanded: 2-3 timesGuarantee: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-maple/avanti-maple-gotha-r.500.jpg	29.58	new	0					in stock	Kahrs Flooring		133N18EL50KW	TRUE
293	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-rustic-oak-husk-10mm-1-strip-engineered-floor.html	Kahrs Rugged Rustic Oak Husk 10mm 1 strip Engineered Floor	"Kahrs Rugged Rustic Oak Husk 10mm 1 strip Engineered FloorHusk is a Lovely rustic board with knots and cracks. With a handscraped and Brushed surface.microbevelled on 4-sides and a natural oiled surfaceOak floors with a worn, Handscraped rustic finish that offer old-fashioned appeal.Can be sandedGuarantee: 20 yearsWood species OakDesign 1-stripRefining treatment Bevelled 4-sided, Brushed, HandscrapedGrading CountrySurface treatment OilArticle number 101P8HEKFOKW120Collection Rugged CollectionRange K&auml;hrs SpiritJoint Woodloc&reg;Colour Change Stained and will therefore change very little in color.Hardness (Brinell value) 3.7Dimensions 10.2 mm x 125 mm x 1200 mmPackage 10 boards1.50 m&sup2;14,77 kgK&auml;hrs Spirit range of 1-strip floors has been specifically developed with the environment in mind, using the latest technologies and innovation.K&auml;hrs Spirit is available in a variety of tones and wood species that bring out the beauty of natural wood.Number of layers: 3Board thickness: 10.2 mmSurface layer: 1.9 mmCore material: ECO CoreJoint system: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be sanded 1 timeGuarantee: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/spirit-rugged-oak-husk-r.500.jpg	54.06	new	0					in stock	Kahrs Flooring		101P8HEKF0KW120	TRUE
292	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-rustic-oak-crater10mm-1-strip-engineered-floor.html	Kahrs Rugged Rustic Oak Crater 10mm 1 strip Engineered Floor	"Kahrs Rugged Rustic Oak Crater 10mm 1 strip Engineered FloorCrater is a Lovely rustic board with knots and cracks. With a lightly smoked handscraped and Brushed surface.microbevelled on 4-sides oiled surfaceOak floors with a worn, Handscraped rustic finish that offer old-fashioned appeal.Can be sandedGuarantee: 20 yearsWood species OakDesign 1-stripRefining treatment Bevelled 4-sided, Brushed, HandscrapedGrading CountrySurface treatment OilArticle number 101P8HEKFCKW120Collection Rugged CollectionRange K&auml;hrs SpiritJoint Woodloc&reg;Colour Change Stained and will therefore change very little in color.Hardness (Brinell value) 3.7Dimensions 10.2 mm x 125 mm x 1200 mmPackage 10 boards1.50 m&sup2;14,77 kgK&auml;hrs Spirit range of 1-strip floors has been specifically developed with the environment in mind, using the latest technologies and innovation.K&auml;hrs Spirit is available in a variety of tones and wood species that bring out the beauty of natural wood.Number of layers: 3Board thickness: 10.2 mmSurface layer: 1.9 mmCore material: ECO CoreJoint system: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be sanded 1 timeGuarantee: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/spirit-rugged-oak-crater-r.500.jpg	54.06	new	0					in stock	Kahrs Flooring		101P8HEKFCKW120	TRUE
294	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-rustic-oak-husk-10mm-1-strip-engineered-floor-p294.html	Kahrs Rugged Oak Safari 10mm 1 strip Engineered Floor	"Kahrs Rugged Collection Rustic Oak Safari 10mm 1 strip Engineered FloorSafari is a Lovely rustic board with knots and cracks. With a smoked and saw marked surface.microbevelled on 4-sides and a and oiled surfaceOak floors with a worn, Handscraped rustic finish that offer old-fashioned appeal.Can be sandedGuarantee: 20 yearsWood species OakDesign 1-stripRefining treatment Bevelled 4-sided,Grading CountrySurface treatment OilArticle number 101P8HEKFMKW120Collection Rugged CollectionRange K&auml;hrs SpiritJoint Woodloc&reg;Colour Change Stained and will therefore change very little in color.Hardness (Brinell value) 3.7Dimensions 10.2 mm x 125 mm x 1200 mmPackage 10 boards1.50 m&sup2;14,77 kgK&auml;hrs Spirit range of 1-strip floors has been specifically developed with the environment in mind, using the latest technologies and innovation.K&auml;hrs Spirit is available in a variety of tones and wood species that bring out the beauty of natural wood.Number of layers: 3Board thickness: 10.2 mmSurface layer: 1.9 mmCore material: ECO CoreJoint system: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be sanded 1 timeGuarantee: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/spirit-rugged-oak-safari-r.500.jpg	54.06	new	0					in stock	Kahrs Flooring		101P8QEKFKKW120	TRUE
296	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-rustic-walnut-groove-10mm-1-strip-engineered-floor.html	Kahrs Rugged Rustic Walnut Groove 10mm 1 strip Engineered Floor	"Kahrs Rugged Character Walnut Groove 10mm 1 strip Engineered FloorWalnut Groove is a Lovely Character board With a handscraped and Brushed surface.microbevelled on 4-sides. Natural oil surfaceA Walnut floor with a Handscraped rustic finish that offer old-fashioned appeal.Can be sandedGuarantee: 20 yearsWood species WalnutDesign 1-stripRefining treatment Bevelled 4-sided, Brushed, HandscrapedGrading CountrySurface treatment OilArticle number 101P8HVAFOKW120Collection Rugged CollectionRange K&auml;hrs SpiritJoint Woodloc&reg;Hardness (Brinell value) 3.7Dimensions 10.2 mm x 125 mm x 1200 mmPackage 10 boards1.50 m&sup2;14,77 kgK&auml;hrs Spirit range of 1-strip floors has been specifically developed with the environment in mind, using the latest technologies and innovation.K&auml;hrs Spirit is available in a variety of tones and wood species that bring out the beauty of natural wood.Number of layers: 3Board thickness: 10.2 mmSurface layer: 1.9 mmCore material: ECO CoreJoint system: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be sanded 1 timeGuarantee: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-walnut/spirit-rugged-walnut-groove-r.500.jpg	58.14	new	0					in stock	Kahrs Flooring		101P8HVAF0KW120	TRUE
149	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-10mm-spirit/kahrs-oak-helix.html	Kahrs Rugged Rustic Oak Helix 10mm 1 strip Engineered Floor	"Kahrs Rugged Rustic Oak Helix 10mm 1 strip Engineered FloorHelix is a Lovely rustic board with knots and cracks. With a Brushed surface.microbevelled on 4-sides and a stained white and oiled surfaceOak floors with a worn, rustic finish that offer old-fashioned appeal.Can be sandedGuarantee: 20 yearsWood speciesOakDesign1-stripRefining treatmentBevelled 4-sided, Brushed,GradingCountrySurface treatmentOilArticle number101P8HEKFVKW120CollectionRugged CollectionRangeK&auml;hrs SpiritJointWoodloc&reg;Colour ChangeStained and will therefore change very little in color.Hardness (Brinell value)3.7Dimensions10.2 mm x 125 mm x 1200 mmPackage10 boards1.50 m&sup2;14,77 kgK&auml;hrs Spirit range of 1-strip floors has been specifically developed with the environment in mind, using the latest technologies and innovation.K&auml;hrs Spirit is available in a variety of tones and wood species that bring out the beauty of natural wood.Number of layers: 3Board thickness: 10.2 mmSurface layer: 1.9 mmCore material: ECO CoreJoint system: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.Can be sanded 1 timeGuarantee: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/spirit-rugged-oak-helix-r.500.jpg	54.06	new	0					in stock	Kahrs Flooring		101P8HEKFVKW120	TRUE
348	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-orchard-walnut-unity-10mm-matt-lacquer-engineered-wood-floor.html	Kahrs Orchard Walnut Unity 10mm Matt lacquer engineered wood floor	"Kahrs Orchard Walnut is a stained rustic 1-strip design. Contains sap wood and colour variation. May contain knots. Matt Lacquer, Bevelled 4-sided,Wood speciesWalnutDesign1-stripRefining treatmentBevelled 4-sidedGradingCountryInstallation methodFloating,Glue-downDetail descriptionCollectionUnity CollectionRangeK&auml;hrs SpiritJointWoodloc&reg;Colour ChangeStained products - little colour change.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage101P6FVA09KW120Matt lacquer1200 mm x 125 mm x 10 mm10 boards / 1.50 m&sup2; / 14 kgThe Unity Collection features a range of smooth and lacquered floors that are perfect for modern city homes. These floors have been brushed and stained in a wide range of colours, from light to dark.Number of layers: 3Thickness: 10 mmSurface layer: 1 mmCore material: HDFJoint: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableKahrs Warranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-walnut/spirit-unity-walnut-orchard-r.500.jpg	46.92	new	0					in stock	Kahrs Flooring		101P6FVA09KW120	TRUE
345	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-oak-forest-unity-10mm-matt-lacquer-engineered-wood-floor.html	Kahrs Oak Forest Unity 10mm Matt lacquer engineered wood floor	"Forest Oak is a dark brown stained medium town grade 1-strip rustic design. Contains. May contain knots. Matt Lacquer, Brushed &amp; Bevelled 4-sided,Wood speciesOakDesign1-stripRefining treatmentBevelled 4-sided,BrushedGradingTownInstallation methodFloating,Glue-downDetail descriptionCollectionUnity CollectionRangeK&auml;hrs SpiritJointWoodloc&reg;Colour ChangeStained product - little colour change.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage101P6AEK0JKW120Matt lacquer1200 mm x 125 mm x 10 mm10 boards / 1.50 m&sup2; / 14 kgThe Unity Collection features a range of smooth and lacquered floors that are perfect for modern city homes. These floors have been brushed and stained in a wide range of colours, from light to dark.Number of layers: 3Thickness: 10 mmSurface layer: 1 mmCore material: HDFJoint: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableKahrs Warranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/spirit-unity-oak-forest-r.500.jpg	39.78	new	0					in stock	Kahrs Flooring		101P6AEK0JKW120	TRUE
155	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-10mm-spirit/kahrs-oak-reef.html	Kahrs Oak Reef Unity 10mm Matt lacquer engineered wood floor	"Reef oak is a Character gradenatural finish10mm 1strip design. May contain small knots and mild color variation. Matt Lacquer, enhanced by Brushed &amp; Bevelled 4-sided,Wood speciesOakDesign1-stripRefining treatmentBevelled 4-sided,BrushedGradingTownInstallation methodFloating,Glue-downDetail descriptionCollectionUnity CollectionRangeK&auml;hrs SpiritJointWoodloc&reg;Colour ChangeHardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage101P3AEK09KW120Matt lacquer1200 mm x 125 mm x 10 mm10 boards / 1.50 m&sup2; / 14 kgThe Unity Collection features a range of smooth and lacquered floors that are perfect for modern city homes. These floors have been brushed and stained in a wide range of colours, from light to dark.Number of layers: 3Thickness: 10 mmSurface layer: 1 mmCore material: HDFJoint: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableKahrs Warranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/spirit-unity-oak-reef-r.500.jpg	39.78	new	0					in stock	Kahrs Flooring		101P3AEK09KW120	TRUE
346	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-oak-park-unity-10mm-matt-lacquer-engineered-wood-floor.html	Kahrs Oak Park Unity 10mm Matt lacquer engineered wood floor	"Oak Park is a natural brown oak 1-strip rustic design. Contains sap wood and colour variation. May contain knots. Matt Lacquer, enhanced by Brushed &amp; Bevelled 4-sided,Wood speciesOakDesign1-stripRefining treatmentBevelled 4-sided,BrushedGradingCountryInstallation methodFloating,Glue-downDetail descriptionCollectionUnity CollectionRangeK&auml;hrs SpiritJointWoodloc&reg;Colour Changeome muting of colour variation to medium, straw brown.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage101P6AEK09KW120Matt lacquer1200 mm x 125 mm x 10 mm10 boards / 1.50 m&sup2; / 14 kgThe Unity Collection features a range of smooth and lacquered floors that are perfect for modern city homes. These floors have been brushed and stained in a wide range of colours, from light to dark.Number of layers: 3Thickness: 10 mmSurface layer: 1 mmCore material: HDFJoint: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableKahrs Warranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/spirit-unity-oak-park-r.500.jpg	39.78	new	0					in stock	Kahrs Flooring		101P6AEK09KW120	TRUE
349	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs 10mm Spirit	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-10mm-spirit/kahrs-walnut-garden-unity-10mm-matt-lacquer-engineered-wood-floor.html	Kahrs Walnut Garden Unity 10mm Satin lacquer engineered wood floor	"Kahrs Garden Walnut is a natural one strip plank. Contains natural colour variation and may contain small knots. Satin Lacquer, enhanced surface finish, bevelled on all 4 sides.Wood speciesWalnutDesign1-stripRefining treatmentBevelled 4-sidedGradingTownInstallation methodFloating,Glue-downDetail descriptionCollectionUnity CollectionRangeK&auml;hrs SpiritJointWoodloc&reg;Colour ChangeStained products - little colour change.Hardness (Brinell value)3.7Article numberSurface treatmentDimensionsPackage101P3FVA50KW120Satin lacquer1200 mm x 125 mm x 10 mm10 boards / 1.50 m&sup2; / 14 kgThe Unity Collection features a range of smooth and lacquered floors that are perfect for modern city homes. These floors have been brushed and stained in a wide range of colours, from light to dark.Number of layers: 3Thickness: 10 mmSurface layer: 1 mmCore material: HDFJoint: Woodloc&reg;Installation: To be installed floating on a level, solid surface such as concrete, particleboard or wood. Can also be glued down.ResandableKahrs Warranty: 20 years"	http://www.woodfloorshop.co/images/source/kahrs-walnut/spirit-unity-walnut-garden-r.500.jpg	44.88	new	0					in stock	Kahrs Flooring		101P3FVA50KW120	TRUE
246	Laminate > By Brand > Quickstep > Rustic	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/laminates/quickstep/rustic/qs-rustic-white-oak-dark-1-strip-18mm-laminate-plank.html	QS Rustic White Oak Dark 1 strip 18mm Laminate plank 	QS Rustic White Oak Dark 8mm 1 strip laminateRustic Quickstep Laminate Floors1200mm (l) x 156mm (w) x 8mmQuickstep 25 year warranty.Truly authentic planks with a rustic look and feelThe Rustic range is an ideal length and width dimension that give smaller rooms that bigger lookAuthentic surface. The most realistic hardwood edge ever seen - V GroovedFast and easy to install thanks to the Uniclic system	http://www.woodfloorshop.co/images/source/laminates/quickstep/rustic/white-oak-dark-r.500.jpg	18.13	new	0					in stock	Quickstep Laminate		RIC1430	TRUE
247	Laminate > By Brand > Quickstep > Rustic	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/laminates/quickstep/rustic/qs-rustic-american-cherry-1-strip-18mm-laminate-plank.html	QS Rustic American Cherry 1 strip 18mm Laminate plank 	QS Rustic American Cherry 8mm 1 strip laminateRustic Quickstep Laminate Floors1200mm (l) x 156mm (w) x 8mmQuickstep 25 year warranty.Truly authentic planks with a rustic look and feelThe Rustic range is an ideal length and width dimension that give smaller rooms that bigger lookAuthentic surface. The most realistic hardwood edge ever seen - V GroovedFast and easy to install thanks to the Uniclic system	http://www.woodfloorshop.co/images/source/laminates/quickstep/rustic/american-cherry-r.500.jpg	18.13	new	0					in stock	Quickstep Laminate		RIC1414	TRUE
248	Laminate > By Brand > Quickstep > Rustic	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/laminates/quickstep/rustic/qs-rustic-pacific-walnut-1-strip-18mm-laminate-plank.html	QS Rustic Pacific Walnut 1 strip 18mm Laminate plank 	QS Rustic Pacific Walnut 8mm 1 strip laminateRustic Quickstep Laminate Floors1200mm (l) x 156mm (w) x 8mmQuickstep 25 year warranty.Truly authentic planks with a rustic look and feelThe Rustic range is an ideal length and width dimension that give smaller rooms that bigger lookAuthentic surface. The most realistic hardwood edge ever seen - V GroovedFast and easy to install thanks to the Uniclic system	http://www.woodfloorshop.co/images/source/laminates/quickstep/rustic/pacific-walnut-r.500.jpg	18.13	new	0					in stock	Quickstep Laminate		RIC1415	TRUE
243	Laminate > By Brand > Quickstep > Rustic	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/white-oak-light-1-strip-plank.html	QS Rustic White Oak light 1 strip 18mm Laminate plank 	QS Rustic White Oak light 8mm 1 strip laminateRustic Quickstep Laminate Floors1200mm (l) x 156mm (w) x 8mmQuickstep 25 year warranty.Truly authentic planks with a rustic look and feelThe Rustic range is an ideal length and width dimension that give smaller rooms that bigger lookAuthentic surface. The most realistic hardwood edge ever seen - V GroovedFast and easy to install thanks to the Uniclic system	http://www.woodfloorshop.co/images/source/laminates/quickstep/rustic/white-oak-light-r.500.jpg	18.13	new	0					in stock	Quickstep Laminate		RIC1497	TRUE
244	Laminate > By Brand > Quickstep > Rustic	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/laminates/quickstep/rustic/qs-rustic-white-oak-natural-1-strip-18mm-laminate-plank.html	QS Rustic White Oak natural 1 strip 18mm Laminate plank 	QS Rustic White Oak Natural 8mm 1 strip laminateRustic Quickstep Laminate Floors1200mm (l) x 156mm (w) x 8mmQuickstep 25 year warranty.Truly authentic planks with a rustic look and feelThe Rustic range is an ideal length and width dimension that give smaller rooms that bigger lookAuthentic surface. The most realistic hardwood edge ever seen - V GroovedFast and easy to install thanks to the Uniclic system	http://www.woodfloorshop.co/images/source/laminates/quickstep/rustic/white-oak-natural-r.500.jpg	18.13	new	0					in stock	Quickstep Laminate		RIC1498	TRUE
